카테고리,제목,주최,조회수,D-day,접수기간,팀원 모집,댓글 수,포스터,상세 링크,상세 내용
해외봉사/탐방,[한국사회공헌협회] 기획부터 실행까지 함께하는 청년챔프단 19기 대모집,한국사회공헌협회,"2,660",정보 없음,2월 1일(토) ~ 2월 10일(월),0,4,https://cf-cpi.campuspick.com/activity/1738390808623405.jpg,https://www.campuspick.com/activity/view?id=27798,정보 없음
해외봉사/탐방,서울YMCA 대학생자원지도자 Y-gurt 13기 모집,서울YMCA,"4,376",정보 없음,1월 22일(수) ~ 2월 3일(월),0,0,https://cf-cpi.campuspick.com/activity/1737523680996645.jpg,https://www.campuspick.com/activity/view?id=27726,정보 없음
해외봉사/탐방,서울YMCA 대학생 자원지도자 13기 모집,서울YMCA,"3,349",정보 없음,1월 14일(화) ~ 2월 3일(월),0,0,https://cf-cpi.campuspick.com/activity/1737612171242216.jpg,https://www.campuspick.com/activity/view?id=27717,정보 없음
해외봉사/탐방,[한국국제개발협력센터] KOICA-NGO 기후환경 봉사단원 모집,한국국제개발협력센터(KIDC),"3,634",정보 없음,2024년 12월 30일(월) ~ 1월 5일(일),0,4,https://cf-cpi.campuspick.com/activity/1735524870288923.jpg,https://www.campuspick.com/activity/view?id=27508,정보 없음
해외봉사/탐방,아름드리 발룬메이트(Volun-mate) 7기 모집,KT&G복지재단,"8,623",정보 없음,2024년 12월 27일(금) ~ 1월 20일(월),0,19,https://cf-cpi.campuspick.com/activity/1737336870541234.jpg,https://www.campuspick.com/activity/view?id=27499,"[모집] - 모집기간 : ~ 1월 20일(월) 자정까지 - 모집인원 : 대학생 30명 - 신청방법 : KT&G복지재단 홈페이지 - [아름드리 발룬메이트 7기 모집] 온라인 신청 페이지 - 신청자격 : 활동에 적극적으로 참여 가능하고 해외여행에 결격사유가 없는 대학생이면 누구나   [선정] 1차 서류 심사 ☞ 대면 면접 진행 ☞ 최종 단원 선발   [7기 활동개요] - 활동기간 : 2025년 2월 22일(토) ~ 9월 4일(목)까지 ※해외봉사'현지 파견' 7월 중 8박 10일 진행 - 활동장소 : KT&G복지재단 자원봉사센터(서울시 마포구) 및 수도권 - 활동내용 : 봉사활동 기획 및 실행, 취재, 홍보활동(캠퍼스어택)기획 및 실행, 해외봉사활동 ※자세한 내용은 KT&G복지재단 신청페이지에서 확인 가능합니다. :D"
해외봉사/탐방,2025년도 해외YMCA 국제인턴십 프로그램 참가자 모집,서울YMCA,"13,725",정보 없음,2024년 12월 20일(금) ~ 1월 20일(월),0,14,https://cf-cpi.campuspick.com/activity/1735032195208250.jpg,https://www.campuspick.com/activity/view?id=27484,"2025 해외YMCA 국제인턴십 참가자를 모집합니다. 미국 / 영국 / 홍콩 / 일본 / 대만 등 다양한 국가에서 주관 되며, 단기, 장기 프로그램 모두 있으니 많은 관심과 참여 부탁드립니다. 사진 속 QR코드에서 팜플렛을 참고해주세요."
해외봉사/탐방,2025년 DB김준기 문화재단 장학생 <DB드림리더>모집,DB김준기문화재단,"7,622",정보 없음,2024년 12월 19일(목) ~ 1월 10일(금),0,0,https://cf-cpi.campuspick.com/activity/1734605246455686.jpg,https://www.campuspick.com/activity/view?id=27463,정보 없음
해외봉사/탐방,[한국국제개발협력센터] KOICA-NGO 기후환경 봉사단원 모집,한국국제개발협력센터(KIDC),"3,401",정보 없음,2024년 12월 19일(목) ~ 2024년 12월 27일(금),0,2,https://cf-cpi.campuspick.com/activity/1734603304748417.jpg,https://www.campuspick.com/activity/view?id=27462,정보 없음
해외봉사/탐방,[열매나눔인터내셔널]WFK KOICA-NGO 봉사단원 모집,열매나눔인터내셔널,"4,271",정보 없음,2024년 12월 11일(수) ~ 2024년 12월 22일(일),0,0,https://cf-cpi.campuspick.com/activity/1733967146110312.jpg,https://www.campuspick.com/activity/view?id=27415,
해외봉사/탐방,[산업통상자원부/KOTRA]2025 오사카엑스포 한국관 서포터즈 모집,산업통상자원부,"7,011",정보 없음,2024년 12월 10일(화) ~ 2024년 12월 22일(일),0,27,https://cf-cpi.campuspick.com/activity/1733797548946453.jpg,https://www.campuspick.com/activity/view?id=27398,정보 없음
해외봉사/탐방,2025-2026 KOICA WFK KOICA NGO 봉사단 모집,지구촌나눔운동,"3,881",정보 없음,2024년 12월 9일(월) ~ 2024년 12월 22일(일),0,0,https://cf-cpi.campuspick.com/activity/1733717689189143.jpg,https://www.campuspick.com/activity/view?id=27396,정보 없음
해외봉사/탐방,2025 세종학당 문화인턴 파견 사업 설명회,세종학당재단,"6,604",정보 없음,2024년 11월 18일(월) ~ 2024년 12월 4일(수),0,1,https://cf-cpi.campuspick.com/activity/1732143779741937.jpg,https://www.campuspick.com/activity/view?id=27295,정보 없음
해외봉사/탐방,KOICA 청년중기봉사단 (디지털 분야) 모집 (~11/17 일요일까지),KOICA,"6,048",정보 없음,2024년 10월 14일(월) ~ 2024년 11월 17일(일),0,0,https://cf-cpi.campuspick.com/activity/1729728764663247.jpg,https://www.campuspick.com/activity/view?id=27159,"안녕하세요, 사단법인 한국디지털교육협회입니다. KOICA 청년중기봉사단(디지털) 2기 단원을 모집합니다. 해외봉사 및 청년/청소년 대상 디지털 교육에 관심 있는 분들의 많은 지원 바랍니다! 자세한 내용은 아래 포스터와 공고문을 참고해 주세요 :)  1. 모집개요 1) 모집기간 : 2024.10.14.(월) ~ 11.17.(일) 2) 모집인원 : 50명 (1개 팀당 5명 내외) 3) 모집대상 : 만19세~34세 청년이면 누구나 (2005.11.17.이전 출생자/ 사회적배려층 우대) 4) 파견국가 : 라오스, 캄보디아, 르완다, 탄자니아 (4개국) 5) 활동기간 : 총5개월 / 2025.02. ~ 2025.06. (온라인 활동 1개월 + 현지 활동 4개월) 6) 활동내용 : 디지털 관련 팀제 해외봉사활동(컴퓨터 교육, 현장사업, 문화교류 등)  2. 자격요건 1) 만 19~34세 청년이면 누구나(상세 자격요건은 모집안내문 참조) 2) 우대사항 : 사회적배려층, 디지털(IT)분야 자격증 소지자  3. 지원방법 1) 지원기간 : 2024.10.14.(월) ~ 11.17.(일), 23:59 마감 2) 지원방법 : 인크루트 사이트를 통한 지원서 작성 및 제출 (링크: https://recruit.incruit.com/koics/job/2410140033) * 세부 모집선발 일정은 모집안내문 참조  4. 지원내역 1) 파견시 지원사항: 항공료, 입국비자, 예방접종비, 파견물품비, 활동지원 2) 단원 활동 세부 지원 - 국내 온라인 활동 (1개월) : 월 1,050,000원(국내 활동 시 필요한 활동비, 물품 등의 기타 경비) - 현지 파견 활동 (4개월) : 생활비, 주거비, 현장사업 등.  5. 모집설명회 구분 장소 일자 및 시간 비고 1차 설명회 상명대학교(천안캠퍼스) 2024.10.30.(수) 10:30 오프라인 2차 설명회 코익스 주관 zoom(온라인) 2024.11.07.(목) 16:00 온라인 3차 설명회 부경대학교 국제지역학부 2024.11.12.(화) 10:30 오프라인 4차 설명회 KOICA 부산사무소 2024.11.12.(화) 15:00 오프라인 5차 설명회 대구국제개발협력센터 2024.11.13.(수) 14:00 오프라인  6. 문의처 - (전화) 031-757-5121 (사단법인 코익스) - (이메일) applywfk@koics.org - (홈페이지) www.koics.org"
해외봉사/탐방,2024 태권도 해외봉사단 모집 안내,태권도진흥재단,"3,870",정보 없음,2024년 9월 30일(월) ~ 2024년 10월 27일(일),0,0,https://cf-cpi.campuspick.com/activity/1729581676213140.jpg,https://www.campuspick.com/activity/view?id=27137,"2024 태권도 봉사단 모집 안내  태권도진흥재단에서는 아래와 같이 “2024 태권도 봉사단”을 모집합니다. 우리나라의 국기인 태권도를 세계로 전파하고 봉사활동을 통해 국위 선양에 기여하고자 하는 청년들의 많은 관심과 지원 바랍니다.   1. 태권도 봉사단 개요 가. 명 칭: 2024 태권도 봉사단 나. 주최?주관: 태권도진흥재단 다. 후 원: 문화체육관광부·국민체육진흥공단 라. 주요활동: 태권도 지도(겨루기·품새·시범 등), 한국 문화 전파, 봉사활동 등 마. 파견일정: 2025년 1 ~ 2월 중(최대 60일 이내) 바. 파견규모: 00명 ※ 파견국가 및 상세 일정은 별도 공지 예정  2. 모집 개요 가. 모집인원: 00명 나. 지원자격(①~③ 모두 충족 시 지원가능) ① 만 19 ~ 34세(2024년 1월 1일 기준) ② 대한민국 국적의 해외여행 가능자 ③ 태권도 3단(국기원 공인) 이상으로 태권도 지도가 가능한 자  단, 다음 결격사유 해당자는 선발 대상에서 제외 - 스포츠비리 행위를 한 이력이 있는 자 - 폭행 또는 상해 행위를 한 이력이 있는 자 - 성범죄 경력 및 아동학대 관련 범죄 전력이 있는 자  다. 우대사항 ○ 전문·생활스포츠지도사(태권도) 소지자 ○ 국제태권도사범자격 소지자 ○ 외국어 가능한 자   라. 선발절차 서류전형?기본 소양교육 (온라인)? 면접 및 실기전형?파견 심화교육 (오프라인)   마. 지원사항 ○ 파견국까지의 항공료, 해외여행자보험 가입 ○ 파견국 내 체재비 ○ 온라인 및 오프라인 교육비, 피복류 등  3. 선발 방법 가. 서류전형: 지원 자격을 충족하고 지원 서류를 성실히 작성하여 제출 ① 자기소개서는 항목당 200자~400자로 작성 ② 자격증 보유자 등 해당자는 증빙서류 제출 필요  나. 기본 소양교육: 온라인 교육을 기간 내에 수료 ※ 서류전형 합격자만 교육 참여 가능 ① 국제개발협력 기초 ② 성인지 감수성, 인권 교육, 안전관리 등  다. 면접 및 실기전형: 파견국 수요에 부합하는 단원 선발 ※ 소양교육 수료자만 응시 가능  ① 파견예정국가 공지 ② 면접심사 및 실기전형을 통해 국가별 파견인원 확정  라. 파견 심화교육: 교육장소 입소 및 교육 수료 ※ 면접·실기전형 합격자만 교육 참여 가능  ① 파견국 현지화 교육 ② 태권도 지도법, 해외봉사와 청렴윤리, 안전관리 심화 등   4. 지원서 접수 가. 접수기간: 2024. 9. 30.(월) ~ 10. 27.(일) 24:00 나. 접수방법 ① 홈페이지 공지사항 내 붙임 지원서류를 다운로드하여 작성 ② E-Mail 접수(제목은 ‘태권도봉사단지원서_성명’으로 입력) 예) 태권도봉사단지원서_백운도사 ③ 제출처: tv@tpf.or.kr  다. 제출서류 ① 태권도 봉사단 지원서 및 자기소개서 [붙임 1] ② 개인정보 제공 및 이용 동의서 [붙임 2] ③ 태권도 단증 사본 ④ (해당자) 국제태권도사범자격증 ⑤ (해당자) 전문·생활스포츠지도사(태권도) 자격증 등 ⑥ (해당자) 최근 2년 이내에 취득한 공인어학성적표 ⑦ (해당자) 봉사활동 확인서 [1365 자원봉사포털 발급본] ⑧ (해당자) 기타 본인이 기재한 자격의 증명서 사본  ※ 지원서 제출-서류전형 합격-기본 소양교육까지 완료해야만 파견국 지원이 가능합니다. * 국가별 파견기간과 출발일자는 각국 상황에 따라 상이할 수 있습니다.   6. 유의사항 가. 지원서 상의 허위, 착오 또는 불성실 기재, 구비서류 미제출, 연락 불가능 등으로 인한 불이익은 지원자 본인의 책임으로 합니다. 나. 서류전형 합격자는 반드시 온라인 교육을 정해진 기간 내에 수료하여야 합니다. 다. 파견예정국가는 순차적으로 공지될 수 있습니다. 라. 면접 및 실기전형 합격자가 파견 심화교육 연수를 포기할 경우 차점자순으로 합격자를 추가 선발할 수 있습니다. 마. 면접 및 실기 합격자로 결정되더라도 집합교육(파견 심화교육) 중 부적격으로 판정되거나, 지원서 작성 내용이 허위로 발각되는 경우 합격이 취소될 수 있습니다. 바. 서류전형과 면접 및 실기전형에 합격하여 전체 선발 과정을 통과하였더라도, 국가별 상황 등에 따라 파견이 실시되지 않을 수 있습니다. 사. 문의: 태권도진흥재단 국제사업부(☏ 063-320-0344,0351,tv@tpf.or.kr)"
해외봉사/탐방,KOICA 청년중기봉사단(거버넌스)2차파견 모집중(~11/11),지구촌나눔운동,"9,602",정보 없음,2024년 10월 28일(월) ~ 2024년 11월 11일(월),0,2,https://cf-cpi.campuspick.com/activity/1730105101592703.jpg,https://www.campuspick.com/activity/view?id=27095,정보 없음
해외봉사/탐방,KOICA-청년중기봉사단(사회) 파견사업(2024-2026) 2차 파견,한국국제개발협력센터,"9,913",정보 없음,2024년 10월 8일(화) ~ 2024년 11월 6일(수),0,6,https://cf-cpi.campuspick.com/activity/1728366093588378.jpg,https://www.campuspick.com/activity/view?id=27069,정보 없음
해외봉사/탐방,[모집] 2024 KOICA 우간다 / 가나 프로젝트 봉사단 모집,한국국제협력단(KOICA),"8,149",정보 없음,2024년 9월 27일(금) ~ 2024년 10월 7일(월),0,0,https://cf-cpi.campuspick.com/activity/1727418263070261.jpg,https://www.campuspick.com/activity/view?id=26997,정보 없음
해외봉사/탐방,[더나은세상] 2024 한수원 체코 글로벌 봉사활동 (~09/23),(주)한국수력원자력,"10,239",정보 없음,2024년 9월 11일(수) ~ 2024년 9월 23일(월),0,1,https://cf-cpi.campuspick.com/activity/1726031679141721.jpg,https://www.campuspick.com/activity/view?id=26902,"한국과 체코, 문화로 한 걸음 더 가까워집니다!  올해로 아홉번째 체코를 방문하는 글로벌 봉사단은 한국의 음식, 문화체험 부스로 체코 주민들과 함께합니다. 국악, K-pop, 태권도 등 한국을 대표하는 K문화로 현지의 대학생, 청소년, 어린이 뿐만 아니라 시니어, 장애인 등 다양한 분들에게 선물같은 시간을 선사합니다.  문화와 봉사로 하나되는 체코 글로벌 봉사단에 대학생 여러분의 많은 지원 바랍니다!  [활동국가] -체코 프라하&트르제비치  [주요활동] -지역대학생과 교류 및 포럼 활동 -지역사회 청소년/청년 대상 봉사활동 (문화체험 워크숍 및 공연) -한국의 집에서 문화부스 기획 및 운영 -지역사회를 위한 노력봉사 -체코 국가 합창/제창 -현지 문화탐방  [활동일정] -사전교육: 2024년 10월 12일(토) - 15일(화) (3박 4일, 경기도 남양주시) *구체적인 정보는 최종선발 단원에게 별도 공지 -현지활동 : 2024년 11월 2일(토) - 10일(일) (7박 9일, 체코 프라하, 트레제비치) -해단식 : 2024년 11월 29일(금), 서울  [선발개요] -모집기간: 2023.09.11. ~ 2024.09.23. -선발인원: 15명 -선발대상: -대학교 재학 혹은 휴학생 / 전체일정 참여 가능한 자   [우대사항] -문화교류 특기자 : K pop 댄스 태권도, 풍물, 전통 예술(악기, 노래 등), 서예, 캘리그라피, 만들기, 영상제작 등 -해외봉사 활동 경험자  [선발일정] -서류합격자 발표: 2024.09.26. (홈페이지 발표) -면접전형: 2024.09.29. (서울, 대상자 별도공지) -최종합격자 발표: 2024.10.02. (홈페이지 발표)  [참여혜택] -참가비 전액 지원 (왕복 항공료, 체제비 등) -면접, 사전교육, 해단식 교통비 제공 -체코 문화탐방 -1365 봉사활동 인증 -해외봉사활동 인증서 발급  [문의사항] -윤희남 과장: 02-330-2412 / volunteer@1.or.kr"
해외봉사/탐방,2025년 동계 KT&G복지재단 대학생 해외봉사단 '상상위더스' 모집,KT&G복지재단,"16,016",정보 없음,2024년 9월 9일(월) ~ 2024년 10월 7일(월),0,63,https://cf-cpi.campuspick.com/activity/1725865463738459.jpg,https://www.campuspick.com/activity/view?id=26875,"KT&G복지재단에서는 2025년 동계 대학생 해외봉사단 '상상위더스' 단원을 모집합니다. 대학생 여러분들의 많은 관심 부탁드립니다.   [지원자격] - 공통자격 : 대한민국 국적의 해외 여행에 결격 사유가 없는 만 18세 이상 대학생 - 모집인원 : 26명  [파견안내] - 파견기간 : 2025년 1월 8일(수) ~ 17일(금) - 파견국가 : 베트남, 인도네시아 - 활동내용 : 아동교육, 환경개선, 문화교류 등  [신청안내] - 신청기간 : ~2024년 10월 7일(월) - 신청방법 : 온라인 신청페이지 ☞ https://www.ktngwelfare.org/enter/volunteerApply/volunteer/726  [진행일정] - 2024년 11월 8일(금) ~ 2025년 2월 28일(금), 세부 내용 공지 확인  [문의] - 전화 : 02-6268-1702 (평일 9:00~18:00, 점심시간 12:00~13:00) - 메일 : ktngvol@ktngwelfare.org"
